numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07207;20191201210000;102360;250;1;30;11.800000;279.750000;274.250000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101830;mq;mq;1310;mq;mq;mq;mq;mq;mq;mq;17.900000;19.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20191201210000;102240;250;1;30;3.500000;276.950000;273.950000;81;17290;0;mq;mq;mq;0;mq;mq;mq;mq;101910;mq;mq;1190;mq;mq;mq;mq;277.450000;mq;mq;6.500000;8.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20191201210000;102150;200;1;10;2.500000;275.750000;273.950000;88;11170;0;mq;mq;mq;1;450;mq;mq;mq;100750;mq;mq;860;mq;mq;mq;mq;274.950000;mq;mq;5.300000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.200000;4.200000;mq;mq;mq;mq;1;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20191201210000;102030;260;1;20;3.200000;276.950000;275.750000;92;18700;0;mq;mq;mq;mq;mq;mq;mq;mq;99970;mq;mq;680;mq;mq;mq;mq;278.250000;mq;mq;5.400000;7.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;1.000000;6.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20191201210000;101800;160;3;350;3.500000;279.650000;278.450000;92;31430;0;mq;mq;100;8;250;mq;mq;mq;99030;mq;mq;200;mq;mq;mq;mq;280.350000;mq;mq;4.900000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;11.500000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20191201210000;101890;100;3;320;3.200000;275.550000;275.150000;97;2750;10;2;2;100;7;150;36;mq;mq;98520;mq;mq;-130;mq;mq;mq;mq;276.350000;mq;mq;4.600000;5.100000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;7;7;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20191201210000;102020;320;1;40;9.100000;281.150000;279.750000;91;10000;3;2;mq;100;8;450;35;mq;mq;101740;mq;mq;890;mq;mq;mq;mq;mq;mq;mq;13.000000;14.600000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.500000;mq;mq;mq;mq;8;6;500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20191201210000;102060;280;1;30;6.200000;277.450000;276.550000;94;13150;0;mq;mq;100;8;250;mq;mq;mq;100570;mq;mq;830;mq;mq;mq;mq;280.550000;mq;mq;9.800000;11.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;1.000000;1.600000;1.800000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20191201210000;101790;200;2;20;2.800000;280.450000;279.550000;94;41720;0;mq;mq;mq;mq;mq;mq;mq;mq;96960;mq;mq;460;mq;mq;mq;mq;280.850000;mq;mq;4.600000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20191201210000;101760;160;2;340;2.500000;280.450000;279.550000;94;24350;0;mq;mq;100;8;250;mq;mq;mq;97830;mq;mq;290;mq;mq;mq;mq;280.550000;mq;mq;3.600000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;9.700000;mq;mq;mq;mq;1;mq;240;8;mq;750;mq;mq;mq;mq;mq;mq;
07471;20191201210000;mq;120;2;340;0.800000;277.750000;276.850000;94;20000;0;mq;mq;100;8;450;mq;mq;mq;91900;mq;780;130;mq;mq;mq;mq;278.050000;mq;mq;1.500000;1.500000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;15.500000;mq;mq;mq;mq;7;mq;360;8;mq;660;mq;mq;mq;mq;mq;mq;
07481;20191201210000;101680;90;2;200;0.700000;279.750000;279.050000;95;15000;1;2;2;60;5;450;35;20;10;98760;mq;mq;140;mq;mq;mq;mq;mq;mq;mq;1.200000;1.600000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;-0.100000;19.900000;mq;mq;mq;mq;1;6;420;5;6;1500;2;6;2100;mq;mq;mq;
07510;20191201210000;101810;230;1;10;3.400000;281.750000;281.350000;97;11970;0;mq;mq;100;8;1750;mq;mq;mq;101220;mq;mq;480;mq;mq;mq;mq;279.950000;mq;mq;4.600000;7.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;3.200000;4.400000;mq;mq;mq;mq;8;mq;1680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20191201210000;101710;140;1;330;1.200000;281.350000;280.750000;96;19720;0;mq;mq;100;8;1750;mq;mq;mq;98560;mq;mq;240;mq;mq;mq;mq;279.650000;mq;mq;1.800000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;8;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20191201210000;101590;110;1;360;2.900000;276.750000;275.250000;90;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93130;mq;mq;-50;mq;mq;mq;mq;275.850000;mq;mq;4.000000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20191201210000;101510;120;1;10;6.300000;282.050000;278.450000;78;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100610;mq;mq;-70;mq;mq;mq;mq;281.050000;mq;mq;10.000000;10.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.600000;44.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20191201210000;mq;100;1;mq;mq;274.650000;274.050000;96;19150;68;mq;mq;mq;mq;mq;mq;mq;mq;91480;mq;784;-210;mq;mq;mq;mq;273.350000;mq;mq;mq;mq;-10;mq;mq;mq;mq;1.200000;5.800000;15.300000;34.300000;36.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20191201210000;101710;210;1;60;0.600000;279.250000;279.150000;99;7240;0;mq;mq;100;8;2250;mq;mq;mq;100980;mq;mq;270;mq;mq;mq;mq;278.250000;mq;mq;1.200000;1.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;2220;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20191201210000;101720;150;1;130;0.900000;276.650000;276.350000;98;11220;0;mq;mq;mq;0;mq;mq;mq;mq;97280;mq;mq;140;mq;mq;mq;mq;277.450000;mq;mq;2.100000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20191201210000;101750;170;1;0;0.000000;277.050000;276.350000;95;2600;10;mq;mq;75;6;2250;mq;mq;mq;96720;mq;mq;-50;mq;mq;mq;mq;278.550000;mq;mq;0.700000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.600000;mq;mq;mq;mq;6;mq;2220;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20191201210000;101680;140;1;210;1.400000;278.750000;278.650000;99;160;45;mq;mq;101;9;30;mq;mq;mq;99840;mq;mq;20;mq;mq;mq;mq;274.950000;mq;mq;1.800000;2.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20191201210000;101430;110;1;340;3.700000;280.450000;279.750000;95;29040;0;mq;mq;mq;1;1750;mq;mq;mq;101330;mq;mq;20;mq;mq;mq;mq;280.850000;mq;mq;4.500000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.000000;mq;mq;mq;mq;1;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20191201210000;101280;80;1;260;0.800000;283.650000;283.050000;96;17490;0;mq;mq;100;8;250;mq;mq;mq;100890;mq;mq;-350;mq;mq;mq;mq;284.250000;mq;mq;1.200000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;6.500000;44.000000;68.100000;mq;mq;mq;mq;1;mq;210;8;mq;450;mq;mq;mq;mq;mq;mq;
07661;20191201210000;101210;50;1;90;6.300000;285.650000;284.350000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99570;mq;mq;-580;mq;mq;mq;mq;mq;mq;mq;9.000000;9.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20191201210000;101410;100;3;20;5.200000;283.550000;281.950000;90;3830;92;9;6;100;8;800;38;mq;mq;101090;mq;mq;-530;mq;mq;mq;mq;283.250000;mq;mq;7.700000;9.300000;-10;2;0.000000;mq;mq;5.700000;21.500000;24.700000;46.700000;60.600000;mq;mq;mq;mq;2;8;600;5;6;1200;7;6;2000;mq;mq;mq;
07747;20191201210000;101500;150;1;290;2.800000;282.050000;276.850000;70;60000;0;mq;mq;mq;1;2700;mq;mq;mq;100960;mq;mq;70;mq;mq;mq;mq;280.250000;mq;mq;3.800000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;1;mq;2700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20191201210000;101370;10;1;50;2.900000;286.350000;281.850000;74;54290;0;mq;mq;100;8;5400;mq;mq;mq;101260;mq;mq;-690;mq;mq;mq;mq;283.850000;mq;mq;4.600000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;5400;8;mq;6000;mq;mq;mq;mq;mq;mq;
07790;20191201210000;101380;-80;8;240;1.500000;286.550000;284.050000;85;47140;0;mq;mq;90;1;800;mq;mq;mq;101240;mq;mq;-600;mq;mq;mq;mq;285.550000;mq;mq;3.000000;7.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;990;7;mq;7320;mq;mq;mq;mq;mq;mq;
61968;20191201210000;101120;120;8;200;0.600000;300.750000;297.950000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;-150;mq;296.950000;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20191201210000;101360;30;8;170;3.800000;299.350000;297.350000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;60;mq;295.250000;mq;303.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20191201210000;101330;130;8;130;8.500000;300.250000;296.050000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;-70;mq;299.850000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20191201210000;101700;-90;8;120;6.000000;296.950000;290.950000;69;59940;0;mq;mq;mq;0;mq;mq;mq;mq;101550;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;7.700000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20191201210000;101580;80;8;250;5.500000;283.850000;279.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;390;mq;282.150000;mq;289.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.800000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20191201210000;99450;280;3;230;12.000000;276.750000;275.550000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97680;mq;mq;-630;mq;276.750000;mq;284.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.000000;2.200000;2.200000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20191201210000;99530;-520;8;10;15.900000;278.050000;276.350000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99170;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;21.600000;-10;mq;mq;mq;mq;2.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20191201210000;101160;-70;8;330;0.900000;299.950000;297.950000;89;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101080;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;1.400000;2.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20191201210000;100330;300;1;300;8.200000;273.250000;269.550000;76;50000;3;2;2;100;7;800;35;mq;mq;100240;mq;mq;3100;mq;mq;mq;mq;274.650000;mq;mq;13.900000;13.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;7;6;650;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20191201210000;101380;10;3;90;5.000000;300.950000;297.350000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;230;mq;299.350000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20191201210000;101420;20;3;120;1.900000;301.950000;295.950000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100910;mq;mq;270;mq;297.850000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20191201210000;101380;30;3;120;2.500000;301.050000;295.550000;72;60000;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20191201210000;101350;10;5;110;2.500000;300.250000;293.850000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100910;mq;mq;190;mq;297.450000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;19.000000;19.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20191201210000;101320;10;3;80;3.700000;300.950000;297.350000;81;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101230;mq;mq;180;mq;mq;mq;mq;mq;mq;mq;5.900000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;8.900000;9.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20191201210000;101130;30;3;70;1.500000;301.050000;296.250000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;150;mq;295.350000;mq;306.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20191201210000;101220;40;3;80;3.200000;300.150000;297.750000;87;40190;0;mq;mq;mq;1;7380;mq;mq;mq;101130;mq;mq;170;mq;mq;mq;mq;296.650000;mq;mq;4.900000;10.800000;-10;mq;mq;mq;mq;0.200000;0.200000;1.400000;2.000000;2.000000;mq;mq;mq;mq;1;mq;7380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20191201210000;101180;60;3;70;1.800000;301.850000;296.750000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;190;mq;294.750000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;3.200000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20191201210000;101160;70;1;100;0.900000;299.050000;295.950000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;250;mq;295.850000;mq;306.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20191201210000;99220;-60;8;100;17.000000;270.150000;261.650000;48;50000;mq;mq;mq;90;mq;1250;mq;mq;mq;98680;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;27.800000;31.900000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;6;1200;7;2;4800;mq;mq;mq;mq;mq;mq;
07005;20191202000000;102610;170;1;340;2.200000;272.850000;271.850000;93;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101690;mq;mq;830;mq;mq;mq;mq;272.950000;mq;mq;2.500000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20191202000000;102530;130;1;330;2.400000;273.350000;271.950000;90;8860;0;mq;mq;mq;0;mq;mq;mq;mq;101930;mq;mq;550;mq;mq;mq;mq;271.650000;mq;mq;3.200000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20191202000000;102810;190;1;40;9.300000;280.950000;276.650000;74;10000;1;0;mq;50;4;800;32;20;10;102700;mq;mq;1310;mq;mq;mq;mq;mq;mq;mq;13.800000;14.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;8;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20191202000000;102660;170;1;30;2.300000;278.650000;277.250000;91;36700;0;mq;mq;100;8;800;mq;mq;mq;101820;mq;mq;1200;mq;mq;mq;mq;275.750000;mq;mq;4.800000;7.100000;-10;1;0.000000;mq;mq;0.400000;0.400000;0.400000;0.400000;7.200000;mq;mq;mq;mq;3;mq;690;7;mq;960;8;mq;1260;mq;9;mq;
07037;20191202000000;102570;180;1;20;4.100000;273.950000;271.350000;83;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100650;mq;mq;970;mq;mq;mq;mq;274.450000;mq;mq;5.300000;6.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20191202000000;102300;230;1;10;3.300000;275.550000;273.950000;89;20000;0;mq;mq;100;8;1250;mq;mq;mq;101110;mq;mq;580;mq;mq;mq;mq;275.050000;mq;mq;5.200000;7.100000;-10;1;0.000000;mq;mq;-0.100000;0.200000;1.000000;2.000000;5.400000;mq;mq;mq;mq;8;mq;1140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20191202000000;102810;140;1;30;5.600000;280.550000;276.450000;75;60000;0;mq;mq;mq;4;1250;mq;mq;mq;101600;mq;mq;1510;mq;mq;mq;mq;280.250000;mq;mq;9.400000;11.100000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1020;4;mq;1440;mq;mq;mq;mq;mq;mq;
07117;20191202000000;102760;160;1;40;10.300000;282.150000;275.450000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102040;mq;mq;1430;mq;mq;mq;mq;mq;mq;mq;13.600000;15.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20191202000000;102620;190;1;360;3.500000;276.350000;273.050000;79;48150;0;mq;mq;mq;1;1250;mq;mq;mq;102150;mq;mq;1450;mq;mq;mq;mq;275.950000;mq;mq;5.200000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.800000;mq;mq;mq;mq;1;mq;1140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20191202000000;102550;210;1;10;4.100000;274.850000;270.550000;73;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100730;mq;mq;1210;mq;mq;mq;mq;278.450000;mq;mq;6.100000;6.500000;-10;12;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20191202000000;102370;190;1;10;5.600000;274.850000;272.450000;84;7440;0;2;2;mq;1;450;mq;mq;mq;101240;mq;mq;840;mq;mq;mq;mq;mq;mq;mq;9.100000;10.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;1.800000;mq;mq;mq;mq;1;mq;570;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20191202000000;102180;170;3;360;4.400000;276.250000;275.250000;93;12720;0;mq;mq;100;8;250;mq;mq;mq;100710;mq;mq;610;mq;mq;mq;mq;276.050000;mq;mq;6.900000;7.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;3.400000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20191202000000;102120;130;1;360;2.200000;274.150000;273.550000;96;3550;10;mq;mq;100;8;150;mq;mq;mq;97880;mq;mq;320;mq;mq;mq;mq;275.050000;mq;mq;3.100000;3.300000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;8.100000;mq;mq;mq;mq;6;mq;150;7;mq;990;8;mq;1200;mq;mq;mq;
